Files,Shortnames,Dates,RA,DEC,model,instrument,teff,logg,z,enrich,stat,scale,radius
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,126742.92495363795,9.641658795639662e-20,0.13772234887227794
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,256690.33881363308,2.4356181916745695e-19,0.218893641612708
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,morley14,SPEX-PRISM,450.0,5.0,-0.0,,846622.5698693916,3.76739722788431e-17,2.722383154643083
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,231138.66667266813,1.357095042004532e-19,0.16339308540937778
spex_prism_0353+3137_161013.fits,J0353+3137,161013, 03:53:24.81, 31:37:14.8,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,16794.950654969827,2.51381649300007e-20,0.0703226660979085
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,btcond,SPEX-PRISM,2800.0,0.0,0.3,0.0,9558.473271812356,2.008711910672612e-20,0.06286188057543049
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,btnextgen,SPEX-PRISM,2700.0,0.0,0.5,0.0,9315.225508037413,2.269207469007645e-20,0.06681371866435175
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,btsettl08,SPEX-PRISM,1800.0,4.5,0.5,0.0,1920.2894133569623,1.160346852841157e-19,0.15108538520889803
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,btsettl15,SPEX-PRISM,1750.0,5.5,-0.0,,4413.362341222458,1.1485161237359578e-19,0.15031318947190464
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,burrows06,SPEX-PRISM,1800.0,4.5,0.5,,9112.094462276633,9.157022324542006e-20,0.13421642859219932
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,cond01,SPEX-PRISM,3300.0,2.5,-0.0,,42786.98618398563,7.661246718294197e-21,0.038822032249568345
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,drift,SPEX-PRISM,1800.0,4.5,0.3,,2832.83211961377,1.1674914144420652e-19,0.15154980769490686
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,dusty01,SPEX-PRISM,1800.0,5.0,-0.0,,7589.8377113844235,8.74705420354901e-20,0.13117753048987787
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,6833.827403484008,1.404835697948022e-19,0.16624221206309298
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,morley12,SPEX-PRISM,800.0,5.5,-0.0,,62199.65542307988,3.596533515061025e-18,0.841144477098829
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,morley14,SPEX-PRISM,450.0,5.0,-0.0,,229559.67950061738,3.908064112880985e-17,2.7727414946547726
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,61165.45025332648,1.5418029257513417e-19,0.17415781789639093
spex_prism_0435+2307_171002.fits,J0435+2307,171002, 04:35:08.04, 23:07:52.2,sonora18,SPEX-PRISM,1800.0,3.0,-0.0,,21193.97883426186,9.209345956349708e-20,0.13459934168945742
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,btcond,SPEX-PRISM,3000.0,0.0,-0.0,0.0,3698.8270258516004,1.5815994343295136e-20,0.05577977939750658
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,btnextgen,SPEX-PRISM,3000.0,0.0,-0.0,0.0,3459.2568604043013,1.5836355779335346e-20,0.055815673160464235
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,btsettl08,SPEX-PRISM,1800.0,5.0,0.5,0.0,3396.4019911987716,1.0215312905184165e-19,0.14176022011448747
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,btsettl15,SPEX-PRISM,1750.0,5.5,-0.0,,4455.442886904746,1.1216604254564671e-19,0.14854541127168186
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,burrows06,SPEX-PRISM,1800.0,4.5,-0.5,,6237.818324010463,9.017917051790961e-20,0.13319307944771494
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,cond01,SPEX-PRISM,3400.0,2.5,-0.0,,14513.462759029608,7.030480303860174e-21,0.03718955997202409
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,drift,SPEX-PRISM,1800.0,5.5,-0.0,,4053.2955698734404,1.1069425977402627e-19,0.14756762650053046
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,dusty01,SPEX-PRISM,2000.0,6.0,-0.0,,7635.662131932043,6.892784659052172e-20,0.11644635457001574
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,4403.665799547464,1.3786811939369366e-19,0.16468743582335227
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,morley12,SPEX-PRISM,900.0,5.5,-0.0,,36641.242099523864,1.7128520461805711e-18,0.580481612252033
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,morley14,SPEX-PRISM,450.0,5.0,-0.0,,134390.3389656453,4.018499318798044e-17,2.8116450379251265
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,37409.07526295282,1.5104884327771845e-19,0.1723801458271275
spex_prism_0434+2708_171002.fits,J0434+2708,171002, 04:34:05.63, 27:08:29.3,sonora18,SPEX-PRISM,2200.0,3.0,-0.0,,12752.734301350898,4.029821760743699e-20,0.08903719316393778
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,btcond,SPEX-PRISM,2900.0,4.0,-0.5,0.0,1359.4750471333384,1.312756236562778e-20,0.050818353152086874
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,btnextgen,SPEX-PRISM,3300.0,4.0,0.5,0.0,1323.1496243761208,7.801571181342216e-21,0.03917595386153895
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,btsettl08,SPEX-PRISM,3100.0,3.0,-0.0,0.0,1444.5386615895272,9.993762752269554e-21,0.044339731559467285
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,btsettl15,SPEX-PRISM,3300.0,3.5,-0.0,,1742.6686760483803,7.644336564495665e-21,0.038779163953112566
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,5676.53629445125,1.7882838601090926e-20,0.05931257382311267
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,cond01,SPEX-PRISM,3400.0,3.0,-0.0,,1950.2329241117309,6.655199692818211e-21,0.03618337619172043
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,drift,SPEX-PRISM,2900.0,4.0,-0.6,,1923.8770837451746,1.2721614353985905e-20,0.05002644649324739
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,dusty01,SPEX-PRISM,2900.0,4.0,-0.0,,2679.0688266137904,1.3246026455852204e-20,0.05104713246287593
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,15593.763965547949,1.0252360278189173e-19,0.14201704488160832
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,32964.081996368746,2.5824650841825763e-19,0.22539577502623562
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,morley14,SPEX-PRISM,450.0,5.0,-0.0,,85771.58560816475,4.147524671335046e-17,2.85642635128553
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,31046.20745539902,1.4401998261442295e-19,0.1683216264371478
spex_prism_0420+2804_170929.fits,J0420+2804,170929, 04:20:25.90, 28:04:53.8,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,6384.812655120404,2.6568195757237723e-20,0.07229521824748256
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,btcond,SPEX-PRISM,2900.0,0.0,0.5,0.0,1910303.9741673777,3.45829669992367e-20,0.08248209190958833
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,btnextgen,SPEX-PRISM,2900.0,0.0,0.5,0.0,1884305.1720694953,3.465890874618693e-20,0.08257260466386158
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,btsettl08,SPEX-PRISM,1500.0,4.0,-0.0,0.0,309441.06432551,5.792025172482802e-19,0.3375543913180495
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,btsettl15,SPEX-PRISM,1500.0,3.0,-0.0,,423039.9855107046,7.452591723796956e-19,0.38289721436330293
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,burrows06,SPEX-PRISM,1500.0,4.5,0.5,,1984986.5430254498,3.497469690155744e-19,0.26230436733847234
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,cond01,SPEX-PRISM,3500.0,2.5,-0.0,,4501584.78946897,1.0433111147488927e-20,0.045303886325562655
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,drift,SPEX-PRISM,1500.0,5.5,-0.6,,378343.354424555,5.951367526173329e-19,0.34216605869258554
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,dusty01,SPEX-PRISM,1700.0,6.0,-0.0,,375402.2885316369,2.910343983867928e-19,0.2392768613243318
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,madhusudhan11,SPEX-PRISM,1300.0,3.8,-0.0,,387583.1182619431,9.494380674323264e-19,0.4321772106755393
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,morley12,SPEX-PRISM,700.0,5.5,-0.0,,3640153.3881741883,1.8110688187858578e-17,1.8875393687346644
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,morley14,SPEX-PRISM,450.0,5.0,-0.0,,10005452.677039314,4.018296157349452e-17,2.8115739634949226
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,5692053.182612789,2.3934405087093504e-19,0.21699007025639702
spex_prism_0429+2430_170105.fits,J0429+2430,170105, 04:29:04.49, 24:30:07.5,sonora18,SPEX-PRISM,1600.0,3.0,-0.0,,3371096.217364157,2.548769238640821e-19,0.22392047170525906
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,btcond,SPEX-PRISM,2800.0,3.5,0.3,0.0,12031.729247514282,1.3511708021653715e-20,0.05155652860139274
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,btnextgen,SPEX-PRISM,2700.0,4.0,-0.0,0.0,7796.53222342831,1.528191013277369e-20,0.05482988848193487
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,btsettl08,SPEX-PRISM,2700.0,3.0,-0.0,0.0,4627.373475201295,1.571472520006771e-20,0.055600914837345534
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,btsettl15,SPEX-PRISM,2700.0,4.0,-0.0,,6409.245203906578,1.4789017941037762e-20,0.05393841864618823
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,121442.84610660867,1.619606866730785e-20,0.05644602276277654
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,cond01,SPEX-PRISM,2700.0,4.0,-0.0,,60202.84825899207,1.5458136631215498e-20,0.05514512337148251
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,drift,SPEX-PRISM,2700.0,3.0,-0.6,,22509.691942648336,1.5146093115686607e-20,0.054585696113812615
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,dusty01,SPEX-PRISM,2600.0,3.5,-0.0,,22882.26734228197,1.7497588390014675e-20,0.05867020961978803
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,539060.1302558461,8.61556257877678e-20,0.13018782231044285
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,954607.4699499964,2.308078402920927e-19,0.21308546199935258
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,morley14,SPEX-PRISM,450.0,5.0,-0.0,,3532594.199046732,3.891776767016164e-17,2.766957588630078
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,872681.4342828651,1.267881912767951e-19,0.15793120355816312
spex_prism_0440+2732_170216.fits,J0440+2732,170216, 04:40:47.65, 27:32:27.9,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,73766.65892328006,2.3694375064214865e-20,0.06827334341690099
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,btcond,SPEX-PRISM,3000.0,0.0,-0.0,0.0,10294.614702506726,1.6039961587178515e-20,0.05617333437740601
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,btnextgen,SPEX-PRISM,3000.0,0.0,-0.0,0.0,9404.812250931758,1.6059279684785673e-20,0.05620715102379189
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,btsettl08,SPEX-PRISM,1800.0,5.0,-0.0,0.0,10842.973668181538,1.0484788398067374e-19,0.14361783543468734
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,btsettl15,SPEX-PRISM,1750.0,5.5,-0.0,,15366.477811908177,1.1168407266159998e-19,0.14822592291411657
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,burrows06,SPEX-PRISM,2000.0,4.5,-0.0,,23419.6795209506,5.870826681934461e-20,0.10746775375672951
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,cond01,SPEX-PRISM,3400.0,2.5,-0.0,,53269.77747784283,7.11114016650577e-21,0.037402287258082714
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,drift,SPEX-PRISM,1800.0,5.5,-0.0,,12452.720756424444,1.1017740882979592e-19,0.14722271382954008
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,dusty01,SPEX-PRISM,2000.0,6.0,-0.0,,21804.320238795095,6.974203635186464e-20,0.1171320795614756
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,madhusudhan11,SPEX-PRISM,1700.0,4.0,-0.0,,16501.943517231783,1.3491637661035043e-19,0.16291492633247445
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,morley12,SPEX-PRISM,900.0,5.5,-0.0,,140141.34042039193,1.741029293437638e-18,0.5852367380812671
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,morley14,SPEX-PRISM,450.0,5.0,-0.0,,463242.24294987763,3.851226424638472e-17,2.7525046939068702
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,135537.46695713757,1.5529312219505759e-19,0.17478519873317097
spex_prism_1643-2359_170710.fits,J1643-2359,170710, 16:43:46.08,-23:59:07.1,sonora18,SPEX-PRISM,2200.0,3.0,-0.0,,41467.683236630415,4.083898187644881e-20,0.08963260016443358
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,btcond,SPEX-PRISM,2800.0,0.0,0.5,0.0,38034.80220150607,2.2380048922115457e-20,0.06635276996254981
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,btnextgen,SPEX-PRISM,2800.0,0.0,0.5,0.0,36588.25686026041,2.242058603390535e-20,0.06641283535326808
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,btsettl08,SPEX-PRISM,1800.0,4.5,0.5,0.0,8911.491765242274,1.2887755653802684e-19,0.15922717450365803
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,btsettl15,SPEX-PRISM,1650.0,5.5,-0.0,,8504.110148254656,1.7854672470073915e-19,0.1874150597714814
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,burrows06,SPEX-PRISM,1600.0,4.5,0.5,,28089.58157530499,1.6341160766523802e-19,0.17929574915767268
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,cond01,SPEX-PRISM,1400.0,2.5,-0.0,,174132.93800257292,2.341673805016688e-19,0.21463064996406542
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,drift,SPEX-PRISM,1600.0,4.0,-0.0,,7199.438005021444,2.1858521788476416e-19,0.20736666173492602
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,dusty01,SPEX-PRISM,1800.0,5.5,-0.0,,10629.637151465033,1.1057746045558134e-19,0.14748975278226406
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,madhusudhan11,SPEX-PRISM,1600.0,4.0,-0.0,,14212.165278195118,2.0363444966166006e-19,0.2001493423666169
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,morley12,SPEX-PRISM,800.0,5.5,-0.0,,177796.30299785433,3.988108849989424e-18,0.8857517998617928
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,morley14,SPEX-PRISM,450.0,5.0,-0.0,,690251.2954152697,3.8442162957996434e-17,2.749998453174489
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,217409.33425924336,1.6605107702367497e-19,0.18073796591218666
spex_prism_0428+2556_171002.fits,J0428+2556,171002, 04:28:10.51, 25:56:45.4,sonora18,SPEX-PRISM,1600.0,3.0,-0.0,,84847.45076253815,1.6242689711911043e-19,0.1787547190584941
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,btcond,SPEX-PRISM,3300.0,5.0,0.3,0.0,82948.65998568354,8.107968873306004e-21,0.03993784050326949
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,btnextgen,SPEX-PRISM,3200.0,5.0,-0.0,0.0,46791.17273515728,9.110443035765891e-21,0.04233487583471369
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,btsettl08,SPEX-PRISM,3200.0,5.0,-0.0,0.0,43960.3798174734,9.081698228904397e-21,0.04226803664680016
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,btsettl15,SPEX-PRISM,3200.0,5.0,-0.0,,54259.97506751449,9.017785203624266e-21,0.04211904205455616
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,burrows06,SPEX-PRISM,2600.0,5.0,-0.5,,1360719.1608503778,1.7803051684353207e-20,0.059180110016844006
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,cond01,SPEX-PRISM,3300.0,4.0,-0.0,,107483.21746889013,7.97638161490116e-21,0.03961243173419789
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,drift,SPEX-PRISM,3000.0,4.0,-0.6,,180707.17757151788,1.1432163168746407e-20,0.04742340674368248
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,dusty01,SPEX-PRISM,3000.0,5.0,-0.0,,173977.2350103347,1.1526990485698427e-20,0.04761968400772573
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,madhusudhan11,SPEX-PRISM,1700.0,4.0,0.5,,4089920.241438011,9.730862287830011e-20,0.13835797754648158
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,7113383.5525963735,2.4676097240597085e-19,0.22032652173439662
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,morley14,SPEX-PRISM,450.0,5.0,-0.0,,18197467.707924202,4.026285362183281e-17,2.8143675712343375
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,6929100.87736349,1.3583665226847418e-19,0.16346961008396443
spex_prism_2348+0114_160908.fits,J2348+0114,160908, 23:48:30.89, 01:14:04.6,sonora18,SPEX-PRISM,2400.0,3.23,-0.0,,1874977.1745722168,2.5524801610816942e-20,0.07086140018034108
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,btcond,SPEX-PRISM,3000.0,2.5,0.3,0.0,23168.374978173604,1.042565826934255e-20,0.045287702051281756
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,btnextgen,SPEX-PRISM,3000.0,2.5,0.5,0.0,23210.682396742694,1.041295368482172e-20,0.04526010010938774
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,btsettl08,SPEX-PRISM,2300.0,5.0,0.5,0.0,7592.962401002412,3.127506126713299e-20,0.07843820135664568
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,btsettl15,SPEX-PRISM,3100.0,2.5,-0.0,,33108.52843492654,9.690085938658573e-21,0.04366086707123259
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,burrows06,SPEX-PRISM,2000.0,4.5,-0.5,,30211.93710041701,5.286441493178721e-20,0.10197888445166141
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,cond01,SPEX-PRISM,3300.0,2.5,-0.0,,47028.159346315326,7.576078428643488e-21,0.03860564144662483
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,drift,SPEX-PRISM,1800.0,5.5,-0.6,,31762.869315522817,9.674941804999411e-20,0.13795985287986884
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,dusty01,SPEX-PRISM,2400.0,4.0,-0.0,,58399.481505466494,2.5866111152048644e-20,0.07133359498233413
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,madhusudhan11,SPEX-PRISM,1700.0,5.0,-0.0,,87415.03752357898,1.0203844903199568e-19,0.14168062573381976
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,morley12,SPEX-PRISM,1300.0,5.5,-0.0,,354935.1787337959,2.59275604120302e-19,0.22584442233568583
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,morley14,SPEX-PRISM,450.0,5.0,-0.0,,1310967.6723071702,3.9844805509083424e-17,2.799718696372228
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,saumon12,SPEX-PRISM,1500.0,4.5,-0.0,,310843.8621335729,1.4304301572137334e-19,0.16774974577507915
spex_prism_1623-2303_170210.fits,J1623-2303,170210, 16:23:13.91,-23:03:51.3,sonora18,SPEX-PRISM,2400.0,3.0,-0.0,,31184.791035248036,2.7237522757574563e-20,0.0732002130231781
spex_prism_0333+3851_160921.fits,J0333+3851,160921, 03:33:47.50, 38:51:54.0,btcond,SPEX-PRISM,2600.0,4.5,0.3,0.0,4459.408325390845,1.6993108072375216e-20,0.057818251191455616
spex_prism_0333+3851_160921.fits,J0333+3851,160921, 03:33:47.50, 38:51:54.0,btnextgen,SPEX-PRISM,2600.0,5.0,0.5,0.0,4137.268021032092,1.6817509398830242e-20,0.05751874232173337
spex_prism_0333+3851_160921.fits,J0333+3851,160921, 03:33:47.50, 38:51:54.0,btsettl08,SPEX-PRISM,2500.0,4.0,-0.0,0.0,3468.831974902486,1.955047673876742e-20,0.062016495064839354
spex_prism_0333+3851_160921.fits,J0333+3851,160921, 03:33:47.50, 38:51:54.0,btsettl15,SPEX-PRISM,2500.0,4.0,-0.0,,3585.6338853370626,1.9463969668028487e-20,0.06187913746517921
spex_prism_0333+3851_160921.fits,J0333+3851,160921, 03:33:47.50, 38:51:54.0,burrows06,SPEX-PRISM,2000.0,5.5,-0.5,,16138.40036257244,4.794678309553174e-20,0.09711991172606038
